5.060821800000000342e-02,2.800000000000000058e-02,-8.667670910519801319e-01,2.500000000000000052e-03,1.365000000000000000e+02,2.340000000000000066e-03
4.352726500000000248e-02,2.800000000000000058e-02,-9.715921906288021992e-01,1.600000000000000077e-03,1.230000000000000000e+02,2.919999999999999853e-03
9.829473399999999472e-02,4.000000000000000083e-03,-4.638288688518716896e-01,1.600000000000000077e-03,4.200000000000000000e+01,2.919999999999999853e-03
4.360493399999999797e-02,2.400000000000000050e-02,-6.928958219201650781e-01,1.299999999999999940e-03,1.230000000000000000e+02,3.239999999999999825e-03
7.457368400000000119e-02,8.000000000000000167e-03,8.037754597109739718e-01,1.600000000000000077e-03,6.900000000000000000e+01,2.919999999999999853e-03
9.214545400000000164e-02,2.000000000000000042e-02,-9.990208133146479819e-01,4.000000000000000083e-03,1.230000000000000000e+02,1.850000000000000082e-03
3.360646700000000098e-02,3.200000000000000067e-02,-8.667670910519801319e-01,3.399999999999999811e-03,8.250000000000000000e+01,2.010000000000000068e-03
9.891612099999999574e-02,8.000000000000000167e-03,-6.928958219201650781e-01,3.700000000000000164e-03,5.550000000000000000e+01,1.920000000000000049e-03
1.943600599999999873e-02,3.599999999999999728e-02,6.055278749869897892e-01,2.799999999999999972e-03,6.900000000000000000e+01,2.210000000000000159e-03
1.045045289999999988e-01,1.200000000000000025e-02,8.037754597109739718e-01,3.399999999999999811e-03,1.365000000000000000e+02,2.010000000000000068e-03
4.939176399999999773e-02,2.400000000000000050e-02,-8.667670910519801319e-01,4.000000000000000083e-03,8.250000000000000000e+01,1.850000000000000082e-03
4.097502799999999668e-02,1.600000000000000033e-02,8.395943674184846994e-02,4.000000000000000083e-03,4.200000000000000000e+01,1.850000000000000082e-03
3.783581700000000075e-02,3.200000000000000067e-02,-9.990208133146479819e-01,1.000000000000000021e-03,1.365000000000000000e+02,3.700000000000000164e-03
6.730285499999999477e-02,1.600000000000000033e-02,6.055278749869897892e-01,4.000000000000000083e-03,9.600000000000000000e+01,1.850000000000000082e-03
2.828540400000000010e-02,2.800000000000000058e-02,3.590442868911160601e-01,1.299999999999999940e-03,9.600000000000000000e+01,3.239999999999999825e-03
1.727322300000000074e-02,4.000000000000000083e-02,8.037754597109739718e-01,3.099999999999999891e-03,6.900000000000000000e+01,2.099999999999999870e-03
2.955037799999999867e-02,3.200000000000000067e-02,-9.715921906288021992e-01,2.500000000000000052e-03,6.900000000000000000e+01,2.340000000000000066e-03
8.135231199999999607e-02,8.000000000000000167e-03,-1.978135740042682167e-01,1.600000000000000077e-03,6.900000000000000000e+01,2.919999999999999853e-03
2.080817709999999987e-01,0.000000000000000000e+00,6.055278749869897892e-01,1.000000000000000021e-03,1.095000000000000000e+02,3.700000000000000164e-03
3.237406300000000153e-02,2.800000000000000058e-02,-8.667670910519801319e-01,2.500000000000000052e-03,6.900000000000000000e+01,2.340000000000000066e-03
2.357259800000000016e-02,3.200000000000000067e-02,-4.638288688518716896e-01,1.600000000000000077e-03,6.900000000000000000e+01,2.919999999999999853e-03
3.221220600000000017e-02,2.800000000000000058e-02,-1.978135740042682167e-01,2.799999999999999972e-03,8.250000000000000000e+01,2.210000000000000159e-03
1.175638039999999940e-01,8.000000000000000167e-03,-6.928958219201650781e-01,1.299999999999999940e-03,1.365000000000000000e+02,3.239999999999999825e-03
1.841343999999999967e-02,4.000000000000000083e-02,8.037754597109739718e-01,2.500000000000000052e-03,8.250000000000000000e+01,2.340000000000000066e-03
2.916859999999999939e-02,3.599999999999999728e-02,-1.978135740042682167e-01,2.200000000000000133e-03,1.230000000000000000e+02,2.490000000000000026e-03
3.110340199999999874e-02,4.000000000000000083e-02,-9.715921906288021992e-01,1.600000000000000077e-03,1.365000000000000000e+02,2.919999999999999853e-03
2.842891399999999957e-02,3.599999999999999728e-02,-9.990208133146479819e-01,1.000000000000000021e-03,9.600000000000000000e+01,3.700000000000000164e-03
2.607992040000000067e-01,0.000000000000000000e+00,-9.715921906288021992e-01,1.899999999999999996e-03,6.900000000000000000e+01,2.680000000000000090e-03
2.298441700000000004e-02,2.800000000000000058e-02,3.590442868911160601e-01,2.200000000000000133e-03,5.550000000000000000e+01,2.490000000000000026e-03
2.666726499999999903e-02,2.000000000000000042e-02,9.379947521194414994e-01,1.600000000000000077e-03,4.200000000000000000e+01,2.919999999999999853e-03
3.628188799999999825e-02,2.800000000000000058e-02,8.395943674184846994e-02,2.500000000000000052e-03,1.095000000000000000e+02,2.340000000000000066e-03
4.553295699999999890e-02,2.800000000000000058e-02,-9.990208133146479819e-01,1.000000000000000021e-03,1.500000000000000000e+02,3.700000000000000164e-03
1.349131599999999973e-02,2.800000000000000058e-02,8.037754597109739718e-01,1.899999999999999996e-03,1.500000000000000000e+01,2.680000000000000090e-03
3.706153699999999857e-02,4.000000000000000083e-02,-8.667670910519801319e-01,4.000000000000000083e-03,1.230000000000000000e+02,1.850000000000000082e-03
1.182357839999999966e-01,1.200000000000000025e-02,-1.978135740042682167e-01,3.099999999999999891e-03,1.500000000000000000e+02,2.099999999999999870e-03
5.663601699999999683e-02,1.600000000000000033e-02,8.037754597109739718e-01,1.899999999999999996e-03,1.095000000000000000e+02,2.680000000000000090e-03
1.904107009999999878e-01,4.000000000000000083e-03,3.590442868911160601e-01,2.200000000000000133e-03,1.365000000000000000e+02,2.490000000000000026e-03
1.639757639999999961e-01,4.000000000000000083e-03,9.379947521194414994e-01,2.799999999999999972e-03,9.600000000000000000e+01,2.210000000000000159e-03
3.343163200000000279e-02,2.400000000000000050e-02,9.379947521194414994e-01,4.000000000000000083e-03,6.900000000000000000e+01,1.850000000000000082e-03
3.128852800000000295e-02,3.599999999999999728e-02,-1.978135740042682167e-01,2.200000000000000133e-03,1.365000000000000000e+02,2.490000000000000026e-03
2.811355000000000104e-02,4.000000000000000083e-02,-1.978135740042682167e-01,1.899999999999999996e-03,1.500000000000000000e+02,2.680000000000000090e-03
2.295866259999999881e-01,4.000000000000000083e-03,-4.638288688518716896e-01,2.799999999999999972e-03,1.365000000000000000e+02,2.210000000000000159e-03
4.851085100000000067e-02,2.400000000000000050e-02,-9.990208133146479819e-01,2.500000000000000052e-03,8.250000000000000000e+01,2.340000000000000066e-03
4.238052400000000275e-02,2.000000000000000042e-02,-4.638288688518716896e-01,1.600000000000000077e-03,8.250000000000000000e+01,2.919999999999999853e-03
1.217098630000000015e-01,4.000000000000000083e-03,-9.715921906288021992e-01,2.200000000000000133e-03,4.200000000000000000e+01,2.490000000000000026e-03
4.670923899999999962e-02,2.000000000000000042e-02,-6.928958219201650781e-01,3.099999999999999891e-03,6.900000000000000000e+01,2.099999999999999870e-03
4.836677699999999969e-02,8.000000000000000167e-03,8.037754597109739718e-01,1.299999999999999940e-03,2.850000000000000000e+01,3.239999999999999825e-03
1.296123100000000014e-02,4.000000000000000083e-02,8.037754597109739718e-01,2.500000000000000052e-03,4.200000000000000000e+01,2.340000000000000066e-03
8.851005500000000414e-02,1.200000000000000025e-02,6.055278749869897892e-01,4.000000000000000083e-03,9.600000000000000000e+01,1.850000000000000082e-03
2.803996129999999920e-01,0.000000000000000000e+00,-1.978135740042682167e-01,1.299999999999999940e-03,1.365000000000000000e+02,3.239999999999999825e-03
3.012289400000000075e-02,2.400000000000000050e-02,-1.978135740042682167e-01,2.799999999999999972e-03,5.550000000000000000e+01,2.210000000000000159e-03
1.633710919999999955e-01,8.000000000000000167e-03,-9.990208133146479819e-01,3.700000000000000164e-03,9.600000000000000000e+01,1.920000000000000049e-03
1.377318869999999973e-01,8.000000000000000167e-03,8.395943674184846994e-02,2.200000000000000133e-03,1.500000000000000000e+02,2.490000000000000026e-03
4.130833099999999675e-02,1.600000000000000033e-02,9.379947521194414994e-01,2.799999999999999972e-03,5.550000000000000000e+01,2.210000000000000159e-03
3.593274400000000257e-02,2.800000000000000058e-02,3.590442868911160601e-01,1.299999999999999940e-03,1.500000000000000000e+02,3.239999999999999825e-03
4.236686199999999819e-02,2.000000000000000042e-02,-9.715921906288021992e-01,2.200000000000000133e-03,5.550000000000000000e+01,2.490000000000000026e-03
2.209058499999999939e-02,2.800000000000000058e-02,-1.978135740042682167e-01,3.099999999999999891e-03,4.200000000000000000e+01,2.099999999999999870e-03
2.167941949999999951e-01,4.000000000000000083e-03,-9.715921906288021992e-01,2.500000000000000052e-03,1.095000000000000000e+02,2.340000000000000066e-03
1.914444400000000004e-02,2.400000000000000050e-02,9.379947521194414994e-01,3.399999999999999811e-03,2.850000000000000000e+01,2.010000000000000068e-03
8.711138100000000162e-02,1.200000000000000025e-02,-1.978135740042682167e-01,1.600000000000000077e-03,1.365000000000000000e+02,2.919999999999999853e-03
9.000873700000000532e-02,1.200000000000000025e-02,-9.715921906288021992e-01,3.700000000000000164e-03,6.900000000000000000e+01,1.920000000000000049e-03
3.970533899999999922e-02,2.800000000000000058e-02,-9.990208133146479819e-01,3.399999999999999811e-03,6.900000000000000000e+01,2.010000000000000068e-03
5.069634499999999683e-02,2.800000000000000058e-02,8.037754597109739718e-01,4.000000000000000083e-03,1.500000000000000000e+02,1.850000000000000082e-03
7.715216599999999425e-02,8.000000000000000167e-03,3.590442868911160601e-01,1.600000000000000077e-03,6.900000000000000000e+01,2.919999999999999853e-03
6.892429699999999548e-02,2.400000000000000050e-02,-9.715921906288021992e-01,3.700000000000000164e-03,1.230000000000000000e+02,1.920000000000000049e-03
4.957289699999999771e-02,8.000000000000000167e-03,-9.715921906288021992e-01,1.899999999999999996e-03,1.500000000000000000e+01,2.680000000000000090e-03
3.133366499999999666e-02,1.200000000000000025e-02,-1.978135740042682167e-01,3.399999999999999811e-03,1.500000000000000000e+01,2.010000000000000068e-03
8.825085700000000200e-02,1.600000000000000033e-02,8.395943674184846994e-02,3.099999999999999891e-03,1.500000000000000000e+02,2.099999999999999870e-03
5.418190299999999654e-02,2.800000000000000058e-02,-8.667670910519801319e-01,2.500000000000000052e-03,1.500000000000000000e+02,2.340000000000000066e-03
1.070819999999999932e-02,4.000000000000000083e-02,-6.928958219201650781e-01,2.500000000000000052e-03,1.500000000000000000e+01,2.340000000000000066e-03
3.988862839999999799e-01,0.000000000000000000e+00,8.395943674184846994e-02,2.799999999999999972e-03,1.365000000000000000e+02,2.210000000000000159e-03
4.551431300000000069e-02,2.400000000000000050e-02,8.037754597109739718e-01,1.899999999999999996e-03,1.500000000000000000e+02,2.680000000000000090e-03
1.040856160000000058e-01,1.200000000000000025e-02,-9.715921906288021992e-01,4.000000000000000083e-03,8.250000000000000000e+01,1.850000000000000082e-03
1.049802960000000007e-01,4.000000000000000083e-03,-9.990208133146479819e-01,2.200000000000000133e-03,2.850000000000000000e+01,2.490000000000000026e-03
1.272805899999999990e-02,3.599999999999999728e-02,6.055278749869897892e-01,4.000000000000000083e-03,2.850000000000000000e+01,1.850000000000000082e-03
1.979479699999999939e-02,4.000000000000000083e-02,9.379947521194414994e-01,3.700000000000000164e-03,8.250000000000000000e+01,1.920000000000000049e-03
2.639319600000000071e-02,4.000000000000000083e-02,-4.638288688518716896e-01,1.600000000000000077e-03,1.365000000000000000e+02,2.919999999999999853e-03
2.189015199999999953e-02,3.200000000000000067e-02,-4.638288688518716896e-01,2.200000000000000133e-03,5.550000000000000000e+01,2.490000000000000026e-03
4.556545599999999724e-02,1.600000000000000033e-02,6.055278749869897892e-01,2.200000000000000133e-03,6.900000000000000000e+01,2.490000000000000026e-03
3.486334870000000197e-01,0.000000000000000000e+00,-1.978135740042682167e-01,3.099999999999999891e-03,9.600000000000000000e+01,2.099999999999999870e-03
1.797973099999999880e-02,2.000000000000000042e-02,6.055278749869897892e-01,3.399999999999999811e-03,1.500000000000000000e+01,2.010000000000000068e-03
9.061004300000000122e-02,0.000000000000000000e+00,8.037754597109739718e-01,1.000000000000000021e-03,1.500000000000000000e+01,3.700000000000000164e-03
1.127290729999999991e-01,1.600000000000000033e-02,-8.667670910519801319e-01,3.700000000000000164e-03,1.500000000000000000e+02,1.920000000000000049e-03
2.625281529999999863e-01,0.000000000000000000e+00,-9.990208133146479819e-01,2.200000000000000133e-03,5.550000000000000000e+01,2.490000000000000026e-03
3.643065019999999765e-01,0.000000000000000000e+00,-9.715921906288021992e-01,3.099999999999999891e-03,8.250000000000000000e+01,2.099999999999999870e-03
3.750605600000000289e-02,3.200000000000000067e-02,-4.638288688518716896e-01,2.200000000000000133e-03,1.365000000000000000e+02,2.490000000000000026e-03
2.371109299999999906e-02,3.599999999999999728e-02,-8.667670910519801319e-01,2.200000000000000133e-03,6.900000000000000000e+01,2.490000000000000026e-03
1.708875799999999903e-02,3.599999999999999728e-02,-9.715921906288021992e-01,4.000000000000000083e-03,2.850000000000000000e+01,1.850000000000000082e-03
2.553131299999999992e-02,2.000000000000000042e-02,-1.978135740042682167e-01,2.500000000000000052e-03,2.850000000000000000e+01,2.340000000000000066e-03
4.038238999999999718e-02,2.000000000000000042e-02,8.395943674184846994e-02,2.799999999999999972e-03,6.900000000000000000e+01,2.210000000000000159e-03
4.949251699999999976e-02,2.800000000000000058e-02,-9.990208133146479819e-01,1.600000000000000077e-03,1.365000000000000000e+02,2.919999999999999853e-03
5.693382699999999935e-02,1.200000000000000025e-02,8.395943674184846994e-02,1.000000000000000021e-03,8.250000000000000000e+01,3.700000000000000164e-03
7.078973299999999358e-02,1.600000000000000033e-02,8.395943674184846994e-02,4.000000000000000083e-03,9.600000000000000000e+01,1.850000000000000082e-03
9.919662499999999661e-02,1.600000000000000033e-02,-6.928958219201650781e-01,3.099999999999999891e-03,1.500000000000000000e+02,2.099999999999999870e-03
2.415228300000000008e-02,3.599999999999999728e-02,-9.715921906288021992e-01,1.600000000000000077e-03,6.900000000000000000e+01,2.919999999999999853e-03
1.007865260000000013e-01,1.200000000000000025e-02,8.037754597109739718e-01,3.099999999999999891e-03,1.365000000000000000e+02,2.099999999999999870e-03
1.681942260000000022e-01,0.000000000000000000e+00,8.037754597109739718e-01,1.899999999999999996e-03,4.200000000000000000e+01,2.680000000000000090e-03
3.362367100000000081e-02,3.599999999999999728e-02,-8.667670910519801319e-01,2.799999999999999972e-03,1.095000000000000000e+02,2.210000000000000159e-03
4.185107099999999664e-02,2.400000000000000050e-02,-6.928958219201650781e-01,2.799999999999999972e-03,8.250000000000000000e+01,2.210000000000000159e-03
2.544576800000000055e-02,3.200000000000000067e-02,-8.667670910519801319e-01,1.299999999999999940e-03,6.900000000000000000e+01,3.239999999999999825e-03
1.530744629999999940e-01,4.000000000000000083e-03,-1.978135740042682167e-01,3.099999999999999891e-03,6.900000000000000000e+01,2.099999999999999870e-03
5.929836899999999661e-02,8.000000000000000167e-03,-1.978135740042682167e-01,3.099999999999999891e-03,2.850000000000000000e+01,2.099999999999999870e-03
1.218330910000000045e-01,8.000000000000000167e-03,-9.715921906288021992e-01,2.500000000000000052e-03,8.250000000000000000e+01,2.340000000000000066e-03
3.937045499999999865e-01,0.000000000000000000e+00,-4.638288688518716896e-01,2.200000000000000133e-03,1.500000000000000000e+02,2.490000000000000026e-03
8.923118500000000453e-02,8.000000000000000167e-03,-1.978135740042682167e-01,3.399999999999999811e-03,5.550000000000000000e+01,2.010000000000000068e-03
2.992216200000000215e-01,0.000000000000000000e+00,3.590442868911160601e-01,2.500000000000000052e-03,9.600000000000000000e+01,2.340000000000000066e-03
3.588622699999999971e-02,2.400000000000000050e-02,3.590442868911160601e-01,1.899999999999999996e-03,9.600000000000000000e+01,2.680000000000000090e-03
2.563341099999999831e-02,3.599999999999999728e-02,-6.928958219201650781e-01,4.000000000000000083e-03,6.900000000000000000e+01,1.850000000000000082e-03
7.672180000000000666e-02,1.200000000000000025e-02,-1.978135740042682167e-01,2.799999999999999972e-03,8.250000000000000000e+01,2.210000000000000159e-03
3.861301970000000083e-01,0.000000000000000000e+00,8.395943674184846994e-02,4.000000000000000083e-03,9.600000000000000000e+01,1.850000000000000082e-03
4.287692099999999840e-02,2.000000000000000042e-02,-1.978135740042682167e-01,3.099999999999999891e-03,6.900000000000000000e+01,2.099999999999999870e-03
3.089696399999999898e-02,2.400000000000000050e-02,3.590442868911160601e-01,1.299999999999999940e-03,8.250000000000000000e+01,3.239999999999999825e-03
3.625460500000000225e-02,2.000000000000000042e-02,8.395943674184846994e-02,3.099999999999999891e-03,5.550000000000000000e+01,2.099999999999999870e-03
3.052432100000000009e-02,2.800000000000000058e-02,-9.990208133146479819e-01,1.600000000000000077e-03,5.550000000000000000e+01,2.919999999999999853e-03
2.611887200000000131e-02,1.600000000000000033e-02,-6.928958219201650781e-01,3.399999999999999811e-03,1.500000000000000000e+01,2.010000000000000068e-03
8.471394899999999673e-02,1.200000000000000025e-02,-1.978135740042682167e-01,2.200000000000000133e-03,1.095000000000000000e+02,2.490000000000000026e-03
2.559653539999999783e-01,0.000000000000000000e+00,-1.978135740042682167e-01,1.600000000000000077e-03,9.600000000000000000e+01,2.919999999999999853e-03
1.971905200000000080e-02,3.599999999999999728e-02,3.590442868911160601e-01,1.000000000000000021e-03,8.250000000000000000e+01,3.700000000000000164e-03
3.845652499999999835e-02,2.800000000000000058e-02,-9.715921906288021992e-01,4.000000000000000083e-03,6.900000000000000000e+01,1.850000000000000082e-03
3.219838500000000298e-02,1.200000000000000025e-02,-4.638288688518716896e-01,2.200000000000000133e-03,1.500000000000000000e+01,2.490000000000000026e-03
1.972137150000000116e-01,0.000000000000000000e+00,3.590442868911160601e-01,1.899999999999999996e-03,5.550000000000000000e+01,2.680000000000000090e-03
4.734248399999999718e-02,2.800000000000000058e-02,8.395943674184846994e-02,3.399999999999999811e-03,1.365000000000000000e+02,2.010000000000000068e-03
5.675568699999999911e-02,2.000000000000000042e-02,-9.990208133146479819e-01,1.600000000000000077e-03,9.600000000000000000e+01,2.919999999999999853e-03
7.474310900000000202e-02,8.000000000000000167e-03,3.590442868911160601e-01,4.000000000000000083e-03,4.200000000000000000e+01,1.850000000000000082e-03
1.744309520000000002e-01,4.000000000000000083e-03,8.037754597109739718e-01,1.899999999999999996e-03,1.365000000000000000e+02,2.680000000000000090e-03
7.809103400000000361e-02,8.000000000000000167e-03,-9.990208133146479819e-01,3.700000000000000164e-03,2.850000000000000000e+01,1.920000000000000049e-03
3.758708300000000030e-02,2.800000000000000058e-02,-1.978135740042682167e-01,2.500000000000000052e-03,1.095000000000000000e+02,2.340000000000000066e-03
6.130600600000000316e-02,2.400000000000000050e-02,-9.715921906288021992e-01,1.899999999999999996e-03,1.500000000000000000e+02,2.680000000000000090e-03
1.572447979999999912e-01,1.200000000000000025e-02,-9.990208133146479819e-01,4.000000000000000083e-03,1.365000000000000000e+02,1.850000000000000082e-03
9.203348499999999821e-02,1.200000000000000025e-02,-6.928958219201650781e-01,1.299999999999999940e-03,1.500000000000000000e+02,3.239999999999999825e-03
3.133451999999999765e-02,3.599999999999999728e-02,-9.715921906288021992e-01,3.399999999999999811e-03,8.250000000000000000e+01,2.010000000000000068e-03
2.095993919999999955e-01,0.000000000000000000e+00,-9.990208133146479819e-01,1.299999999999999940e-03,5.550000000000000000e+01,3.239999999999999825e-03
5.421833599999999892e-02,2.400000000000000050e-02,-6.928958219201650781e-01,3.399999999999999811e-03,1.095000000000000000e+02,2.010000000000000068e-03
1.692323410000000083e-01,0.000000000000000000e+00,-6.928958219201650781e-01,1.000000000000000021e-03,5.550000000000000000e+01,3.700000000000000164e-03
2.244359199999999832e-02,4.000000000000000083e-02,-9.990208133146479819e-01,3.099999999999999891e-03,5.550000000000000000e+01,2.099999999999999870e-03
2.068794690000000103e-01,4.000000000000000083e-03,-1.978135740042682167e-01,4.000000000000000083e-03,9.600000000000000000e+01,1.850000000000000082e-03
1.831214200000000000e-02,3.599999999999999728e-02,-8.667670910519801319e-01,1.899999999999999996e-03,4.200000000000000000e+01,2.680000000000000090e-03
3.474738059999999962e-01,0.000000000000000000e+00,8.395943674184846994e-02,2.799999999999999972e-03,1.095000000000000000e+02,2.210000000000000159e-03
2.861444999999999961e-02,3.599999999999999728e-02,-9.715921906288021992e-01,1.600000000000000077e-03,9.600000000000000000e+01,2.919999999999999853e-03
5.242369799999999774e-02,2.000000000000000042e-02,8.037754597109739718e-01,4.000000000000000083e-03,9.600000000000000000e+01,1.850000000000000082e-03
1.296640069999999978e-01,4.000000000000000083e-03,9.379947521194414994e-01,1.899999999999999996e-03,8.250000000000000000e+01,2.680000000000000090e-03
2.893532600000000080e-02,1.600000000000000033e-02,8.037754597109739718e-01,1.000000000000000021e-03,2.850000000000000000e+01,3.700000000000000164e-03
7.929706499999999991e-02,4.000000000000000083e-03,-1.978135740042682167e-01,1.600000000000000077e-03,2.850000000000000000e+01,2.919999999999999853e-03
5.000048780000000415e-01,0.000000000000000000e+00,8.395943674184846994e-02,4.000000000000000083e-03,1.500000000000000000e+02,1.850000000000000082e-03
9.831475400000000420e-02,1.200000000000000025e-02,-8.667670910519801319e-01,1.600000000000000077e-03,1.365000000000000000e+02,2.919999999999999853e-03
1.438367349999999933e-01,0.000000000000000000e+00,-9.715921906288021992e-01,3.099999999999999891e-03,1.500000000000000000e+01,2.099999999999999870e-03
4.870511699999999916e-02,1.200000000000000025e-02,-9.715921906288021992e-01,2.200000000000000133e-03,2.850000000000000000e+01,2.490000000000000026e-03
4.554856699999999814e-02,2.400000000000000050e-02,-6.928958219201650781e-01,3.700000000000000164e-03,8.250000000000000000e+01,1.920000000000000049e-03
7.130884599999999518e-02,1.200000000000000025e-02,9.379947521194414994e-01,1.000000000000000021e-03,1.500000000000000000e+02,3.700000000000000164e-03
2.796697899999999945e-02,1.200000000000000025e-02,9.379947521194414994e-01,2.799999999999999972e-03,1.500000000000000000e+01,2.210000000000000159e-03
4.786533700000000086e-02,1.600000000000000033e-02,3.590442868911160601e-01,1.600000000000000077e-03,8.250000000000000000e+01,2.919999999999999853e-03
2.250016200000000063e-02,4.000000000000000083e-02,9.379947521194414994e-01,4.000000000000000083e-03,9.600000000000000000e+01,1.850000000000000082e-03
1.518006099999999990e-02,3.200000000000000067e-02,-9.715921906288021992e-01,2.200000000000000133e-03,1.500000000000000000e+01,2.490000000000000026e-03
1.948557270000000063e-01,0.000000000000000000e+00,6.055278749869897892e-01,1.000000000000000021e-03,9.600000000000000000e+01,3.700000000000000164e-03
3.557265099999999680e-02,2.000000000000000042e-02,-4.638288688518716896e-01,1.899999999999999996e-03,5.550000000000000000e+01,2.680000000000000090e-03
8.110923899999999964e-02,1.600000000000000033e-02,8.395943674184846994e-02,2.500000000000000052e-03,1.500000000000000000e+02,2.340000000000000066e-03
4.503371800000000036e-02,2.000000000000000042e-02,8.037754597109739718e-01,2.500000000000000052e-03,9.600000000000000000e+01,2.340000000000000066e-03
1.574255000000000099e-02,2.400000000000000050e-02,8.395943674184846994e-02,3.399999999999999811e-03,1.500000000000000000e+01,2.010000000000000068e-03
3.922006399999999893e-02,2.400000000000000050e-02,-4.638288688518716896e-01,1.299999999999999940e-03,1.095000000000000000e+02,3.239999999999999825e-03
4.641268999999999950e-02,2.800000000000000058e-02,6.055278749869897892e-01,3.099999999999999891e-03,1.500000000000000000e+02,2.099999999999999870e-03
8.965677199999999569e-02,1.200000000000000025e-02,8.395943674184846994e-02,1.899999999999999996e-03,1.365000000000000000e+02,2.680000000000000090e-03
2.976333319999999727e-01,0.000000000000000000e+00,8.395943674184846994e-02,2.799999999999999972e-03,8.250000000000000000e+01,2.210000000000000159e-03
8.750723000000000529e-02,1.200000000000000025e-02,-9.990208133146479819e-01,2.799999999999999972e-03,6.900000000000000000e+01,2.210000000000000159e-03
3.485474499999999948e-02,3.200000000000000067e-02,-9.990208133146479819e-01,1.600000000000000077e-03,9.600000000000000000e+01,2.919999999999999853e-03
9.824859099999999623e-02,1.600000000000000033e-02,-9.990208133146479819e-01,2.799999999999999972e-03,1.230000000000000000e+02,2.210000000000000159e-03
2.553055300000000097e-02,3.599999999999999728e-02,-6.928958219201650781e-01,2.500000000000000052e-03,8.250000000000000000e+01,2.340000000000000066e-03
1.349667100000000002e-02,4.000000000000000083e-02,6.055278749869897892e-01,1.299999999999999940e-03,4.200000000000000000e+01,3.239999999999999825e-03
4.647249299999999667e-02,4.000000000000000083e-02,-9.715921906288021992e-01,4.000000000000000083e-03,1.500000000000000000e+02,1.850000000000000082e-03
2.933070700000000100e-02,2.400000000000000050e-02,-6.928958219201650781e-01,1.000000000000000021e-03,5.550000000000000000e+01,3.700000000000000164e-03
